headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";price;stock
EMB04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;351.46;"0 шт"
EMB04-M5-A;"Цанговый штуцер 4 мм";М5;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;327.51;"0 шт"
EMC12-02G-A;"Цанговый штуцер 12 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;372.82;"0 шт"
EMC06-01G-A;"Цанговый штуцер 6 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;132.69;"0 шт"
EMC06-M6-A;"Цанговый штуцер 6 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;117.67;"0 шт"
EMC04-04G-A;"Цанговый штуцер 4 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;155.99;"0 шт"
EMC04-03G-A;"Цанговый штуцер 4 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;155.99;"0 шт"
EMC04-02G-A;"Цанговый штуцер 4 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;155.99;"0 шт"
EMC04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;111.85;"0 шт"
EMCF06-01G-A;"Цанговый штуцер 6 мм";"G1/8 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;130.75;"0 шт"
EMCF04-02G-A;"Цанговый штуцер 4 мм";"G1/4 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;212.95;"0 шт"
EMCF04-01G-A;"Цанговый штуцер 4 мм";"G1/8 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;130.75;"0 шт"
EMCF04-M6-A;"Цанговый штуцер 4 мм";"M6 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;123.50;"0 шт"
EMCF04-M5-A;"Цанговый штуцер 4 мм";"М5 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;123.50;"0 шт"
EMP10-04G-A;"Цанговый штуцер 10 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;724.28;"0 шт"
EMP10-03G-A;"Цанговый штуцер 10 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;95.15;"0 шт"
EMP10-02G-A;"Цанговый штуцер 10 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;104.60;"0 шт"
EMP08-04G-A;"Цанговый штуцер 8 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;152.75;"0 шт"
EMP08-03G-A;"Цанговый штуцер 8 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;155.99;"0 шт"
EMP08-01G-A;"Цанговый штуцер 8 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;468.61;"0 шт"
EMP06-03G-A;"Цанговый штуцер 6 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;134.63;"0 шт"
EMP06-02G-A;"Цанговый штуцер 6 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;137.87;"0 шт"
EMP06-01G-A;"Цанговый штуцер 6 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;376.70;"0 шт"
EMP04-02G-A;"Цанговый штуцер 4 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;64.08;"0 шт"
EMP04-01G-A;"Цанговый штуцер 4 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;55.53;"0 шт"
EMP04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;44.27;"0 шт"
EMP04-M5-A;"Цанговый штуцер 4 мм";М5;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;327.51;"0 шт"
EMZT10-04G-A;"Цанговый штуцер 10 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;1092.57;"0 шт"
EMZT10-03G-A;"Цанговый штуцер 10 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;1048.55;"0 шт"
EMZT10-02G-A;"Цанговый штуцер 10 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;1027.19;"0 шт"
EMZT08-04G-A;"Цанговый штуцер 8 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;768.94;"0 шт"
EMZT08-03G-A;"Цанговый штуцер 8 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;724.93;"0 шт"
EMZT08-02G-A;"Цанговый штуцер 8 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;716.51;"0 шт"
EMZT08-01G-A;"Цанговый штуцер 8 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;699.68;"0 шт"
EMZT06-04G-A;"Цанговый штуцер 6 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;683.50;"0 шт"
EMZT06-03G-A;"Цанговый штуцер 6 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;683.50;"0 шт"
EMZT06-02G-A;"Цанговый штуцер 6 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;594.18;"0 шт"
EMZT06-01G-A;"Цанговый штуцер 6 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;578;"0 шт"
EMZT04-02G-A;"Цанговый штуцер 4 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;484.79;"0 шт"
EMZT04-01G-A;"Цанговый штуцер 4 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;484.79;"0 шт"
EMZT04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;453.73;"0 шт"
EMZT04-M5-A;"Цанговый штуцер 4 мм";М5;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;427.19;"0 шт"
EMW10-04G-A;"Цанговый штуцер 10 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;724.93;"0 шт"
EMW10-03G-A;"Цанговый штуцер 10 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;662.79;"0 шт"
EMW10-02G-A;"Цанговый штуцер 10 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;646.61;"0 шт"
EMW08-04G-A;"Цанговый штуцер 8 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;554.70;"0 шт"
EMW08-03G-A;"Цанговый штуцер 8 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;500.98;"0 шт"
EMW06-04G-A;"Цанговый штуцер 6 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;461.49;"0 шт"
EMW06-03G-A;"Цанговый штуцер 6 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;415.54;"0 шт"
EMW06-02G-A;"Цанговый штуцер 6 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;391.59;"0 шт"
EMW04-02G-A;"Цанговый штуцер 4 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;376.70;"0 шт"
EMW04-01G-A;"Цанговый штуцер 4 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;376.70;"0 шт"
EMW04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;351.46;"0 шт"
EMW04-M5-A;"Цанговый штуцер 4 мм";М5;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;327.51;"0 шт"
EMH10-04G-A;"Цанговый штуцер 10 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;646.61;"0 шт"
EMH10-03G-A;"Цанговый штуцер 10 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;603.89;"0 шт"
EMH10-02G-A;"Цанговый штуцер 10 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;517.16;"0 шт"
EMH08-04G-A;"Цанговый штуцер 8 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;595.47;"0 шт"
EMH08-03G-A;"Цанговый штуцер 8 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;551.46;"0 шт"
EMH06-03G-A;"Цанговый штуцер 6 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;500.98;"0 шт"
EMH06-02G-A;"Цанговый штуцер 6 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;404.53;"0 шт"
EMH04-02G-A;"Цанговый штуцер 4 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;361.82;"0 шт"
EMH04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;203.24;"0 шт"
EMB12-04G-A;"Цанговый штуцер 12 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;986.42;"0 шт"
EMB10-04G-A;"Цанговый штуцер 10 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;724.93;"0 шт"
EMB10-03G-A;"Цанговый штуцер 10 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;662.79;"0 шт"
EMB10-01G-A;"Цанговый штуцер 10 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;646.61;"0 шт"
EMB08-04G-A;"Цанговый штуцер 8 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;554.70;"0 шт"
EMB08-03G-A;"Цанговый штуцер 8 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;500.98;"0 шт"
EMB08-02G-A;"Цанговый штуцер 8 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;474.44;"0 шт"
EMB06-04G-A;"Цанговый штуцер 6 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;461.49;"0 шт"
EMB06-03G-A;"Цанговый штуцер 6 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;415.54;"0 шт"
EMB06-02G-A;"Цанговый штуцер 6 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;391.59;"0 шт"
EMU04-A;"Цанговый штуцер 4 мм";"Цанговый штуцер 4 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;157.93;"0 шт"
EMV08-A;"Цанговый штуцер 8 мм";"Цанговый штуцер 8 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;294.50;"0 шт"
EME04-A;"Цанговый штуцер 4 мм";"Цанговый штуцер 4 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;264.73;"0 шт"
EMCF10-04G-A;"Цанговый штуцер 10 мм";"G1/2 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;363.11;"0 шт"
EMCF10-03G-A;"Цанговый штуцер 10 мм";"G3/8 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;282.85;"0 шт"
EMCF08-04G-A;"Цанговый штуцер 8 мм";"G1/2 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;308.09;"0 шт"
EMCF08-03G-A;"Цанговый штуцер 8 мм";"G3/8 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;269.26;"0 шт"
EMCF08-02G-A;"Цанговый штуцер 8 мм";"G1/4 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;218.77;"0 шт"
EMCF08-01G-A;"Цанговый штуцер 8 мм";"G1/8 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;159.22;"0 шт"
EMCF06-03G-A;"Цанговый штуцер 6 мм";"G3/8 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;264.73;"0 шт"
EMCF06-02G-A;"Цанговый штуцер 6 мм";"G1/4 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;212.95;"0 шт"
EML12-02G-A;"Цанговый штуцер 12 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;517.16;"0 шт"
EML06-M6-A;"Цанговый штуцер 6 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;223.95;"0 шт"
EML04-04G-A;"Цанговый штуцер 4 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;223.95;"0 шт"
EML04-03G-A;"Цанговый штуцер 4 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;223.95;"0 шт"
EML04-02G-A;"Цанговый штуцер 4 мм";G1/4;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;240.78;"0 шт"
EML04-M6-A;"Цанговый штуцер 4 мм";M6;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;221.36;"0 шт"
EMCF12-04G-A;"Цанговый штуцер 12 мм";"G1/2 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;370.88;"0 шт"
EMG12-10-A;"Цанговый штуцер 12 мм";"Цанговый штуцер 10 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;385.76;"0 шт"
EMEG12-08-A;"Цанговый штуцер 12 мм";"Цанговый штуцер 8 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;773.47;"0 шт"
EMEG08-06-A;"Цанговый штуцер 8 мм";"Цанговый штуцер 6 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;468.61;"0 шт"
EMOC12-04G-A;"Цанговый штуцер 12 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;456.96;"0 шт"
EMMF04-02G-A;"Цанговый штуцер 4 мм";"G1/4 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;257.61;"0 шт"
EMG16-14-A;"Цанговый штуцер 16 мм";"Цанговый штуцер 14 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;631.07;"0 шт"
EMCF12-02G-A;"Цанговый штуцер 12 мм";"G1/4 внутренняя";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;370.88;"0 шт"
EJSM-C08-01G;"Штуцер с накидной гайкой 8 мм";G1/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";NBR;128.03;"0 шт"
EJSM-C06-02G;"Штуцер с накидной гайкой 6 мм";G1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";NBR;132.69;"0 шт"
EJSM-C06-01G-A;"Штуцер с накидной гайкой 6 мм";G1/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";NBR;123.50;"0 шт"
EJSM-C08-02G;"Штуцер с накидной гайкой 8 мм";G1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";NBR;153.40;"0 шт"
EMLL16-04G-A;"Цанговый штуцер 16 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;1351.47;"0 шт"
EML16-04G-A;"Цанговый штуцер 16 мм";G1/2;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;826.54;"0 шт"
EML06-01G-A;"Цанговый штуцер 6 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;236.25;"0 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";price;stock
EJSM-L06-02P-A;"Штуцер с накидной гайкой 6 мм";R1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";218.77;"0 шт"
EJSM-C08-02P-A;"Штуцер с накидной гайкой 8 мм";R1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";139.81;"0 шт"
EJSM-C06-02P-A;"Штуцер с накидной гайкой 6 мм";R1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";120.39;"0 шт"
EJSM-FL10-03P;"Штуцер с накидной гайкой 10 мм";R3/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";437.54;"0 шт"
EJSM-3Y08-01P-A;"Штуцер с накидной гайкой 8 мм";R1/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";339.16;"0 шт"
EJSM-C10-01P-A;"Штуцер с накидной гайкой 10 мм";R1/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";162.46;"0 шт"
EJSM-C10-04P-A;"Штуцер с накидной гайкой 10 мм";R1/2;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";297.74;"0 шт"
EJSM-L12-04P-A;"Штуцер с накидной гайкой 12 мм";R1/2;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";504.21;"0 шт"
EJSM-L10-04P-A;"Штуцер с накидной гайкой 10 мм";R1/2;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";437.54;"0 шт"
EJSM-FC08-02P-A;"Штуцер с накидной гайкой 8 мм";R1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";226.54;"0 шт"
EJSM-FC06-01P-A;"Штуцер с накидной гайкой 6 мм";R1/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";139.81;"0 шт"
EJSM-FC06-02P-A;"Штуцер с накидной гайкой 6 мм";R1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";181.88;"0 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";price;stock
EMEG06-04-A;"Цанговый штуцер 6 мм";"Цанговый штуцер 4 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;397.41;"0 шт"
EML12-01G-A;"Цанговый штуцер 12 мм";G1/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;517.16;"0 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";price;stock
EJSM-3Y08-03P-A;"Штуцер с накидной гайкой 8 мм";R3/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";489.32;"0 шт"
EJSM-L10-01P-A;"Штуцер с накидной гайкой 10 мм";R1/8;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";324.27;"0 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";price;stock
EML14-03G-A;"Цанговый штуцер 14 мм";G3/8;0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;767.64;"0 шт"
EMEG10-08-A;"Цанговый штуцер 10 мм";"Цанговый штуцер 8 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;624.60;"0 шт"
EJSM-C08-02G-A;"Штуцер с накидной гайкой 8 мм";G1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";NBR;153.40;"0 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";price;stock
EJSM-C12-02P-A;"Штуцер с накидной гайкой 12 мм";R1/4;-0,9…1,0;"Сжатый воздух";-20…+70;"Никелированная латунь";222.01;"0 шт"
headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";price;stock
EMEG12-10-A;"Цанговый штуцер 12 мм";"Цанговый штуцер 10 мм";0.1…2.5;"Сжатый воздух";-30…+120;"Никелированная латунь";NBR;773.47;"0 шт"
