headers;"Код заказа";Присоединение;Конструкция;Функция;"Условный проход, мм";"Размер привода, мм";"Расход Kv, м3/час";"Присоединение канала управления";"Рабочая среда";"Температура рабочей среды, °С";"Рабочее давление, МПа";"Максимальная вязкость среды, сСт";"Управляющая среда";"Температура окружающей среды, °С";"Управляющее давление, МПа";"Материал корпуса клапана";"Материал уплотнения клапана";"Материал привода";"Уплотнения привода";price;stock
EMCP-25-63DS1;G1;"Седельный клапан";"Двустороннего действия";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;12916.62;"0 шт"
EMCP-25-50S2;G1;"Седельный клапан";"Нормально закрытый";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;7497.80;"0 шт"
EMCP-25-50HS2;G1;"Седельный клапан";"Нормально открытый";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;10543.78;"0 шт"
EMCP-25-50HS1;G1;"Седельный клапан";"Нормально открытый";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;11334.73;"0 шт"
EMCP-25-50DS2;G1;"Седельный клапан";"Двустороннего действия";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;10543.78;"0 шт"
EMCP-25-50DS1;G1;"Седельный клапан";"Двустороннего действия";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;11334.73;"0 шт"
EMCJ-20-50S2;G3/4;"Седельный клапан";"Нормально закрытый";20;50;9.5;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";10811.75;"0 шт"
EMCP-32-80S2;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;12224.06;"0 шт"
EMCP-32-80S1;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;12970.99;"0 шт"
EMCP-32-80HS2;"G1 1/4";"Седельный клапан";"Нормально открытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;17191.09;"0 шт"
EMCP-32-80HS1;"G1 1/4";"Седельный клапан";"Нормально открытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;18246.12;"0 шт"
EMCP-32-80DS2;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;17191.09;"0 шт"
EMCP-32-80DS1;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;18246.12;"0 шт"
EMCP-32-63S2;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;10722.43;"0 шт"
EMCP-32-63S1;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;11473.24;"0 шт"
EMCP-32-63HS2;"G1 1/4";"Седельный клапан";"Нормально открытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;15081.04;"0 шт"
EMCP-32-63HS1;"G1 1/4";"Седельный клапан";"Нормально открытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;16136.07;"0 шт"
EMCP-32-63DS2;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;15081.04;"0 шт"
EMCP-32-63DS1;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;16136.07;"0 шт"
EMCJ-32-100S2;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;100;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";41495.52;"0 шт"
EMCJ-32-100DS2;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;100;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";38511.67;"0 шт"
EMCJ-32-100DS1;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;100;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";38511.67;"0 шт"
EMCJ-32-100DCS2;"G1 1/4";"Седельный клапан";"Двустороннего действия нормально закрытый";32;100;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";41495.52;"0 шт"
EMCJ-32-100DCS1;"G1 1/4";"Седельный клапан";"Двустороннего действия нормально закрытый";32;100;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";41495.52;"0 шт"
EMCJ-25-63S2;G1;"Седельный клапан";"Нормально закрытый";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";13178.11;"0 шт"
EMCJ-25-63S1;G1;"Седельный клапан";"Нормально закрытый";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";14194.30;"0 шт"
EMCJ-25-63DS2;G1;"Седельный клапан";"Двустороннего действия";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";36835.28;"0 шт"
EMCJ-25-63DS1;G1;"Седельный клапан";"Двустороннего действия";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";36835.28;"0 шт"
EMCJ-25-63DCS2;G1;"Седельный клапан";"Двустороннего действия нормально закрытый";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";27301.22;"0 шт"
EMCJ-25-63DCS1;G1;"Седельный клапан";"Двустороннего действия нормально закрытый";25;63;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";27301.22;"0 шт"
EMCJ-25-50S2;G1;"Седельный клапан";"Нормально закрытый";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";11487.48;"0 шт"
EMCJ-25-50DS2;G1;"Седельный клапан";"Двустороннего действия";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";31391.87;"0 шт"
EMCJ-25-50DS1;G1;"Седельный клапан";"Двустороннего действия";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";31391.87;"0 шт"
EMCJ-25-50DCS2;G1;"Седельный клапан";"Двустороннего действия нормально закрытый";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";20388.53;"0 шт"
EMCJ-25-50DCS1;G1;"Седельный клапан";"Двустороннего действия нормально закрытый";25;50;18.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";20388.53;"0 шт"
EMCP-40-80DS1;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;80;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;19611.83;"0 шт"
EMCP-40-63S2;"G1 1/2";"Седельный клапан";"Нормально закрытый";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;11997.52;"0 шт"
EMCP-40-63HS2;"G1 1/2";"Седельный клапан";"Нормально открытый";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;16873.94;"0 шт"
EMCP-40-63HS1;"G1 1/2";"Седельный клапан";"Нормально открытый";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;17928.96;"0 шт"
EMCP-40-63DS2;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 304";PTFE;Полимер;NBR;16873.94;"0 шт"
EMCP-40-63DS1;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар";"-10 … +180";"0 … 1.6";600;"Сжатый воздух";"-10 … +60";"0.3 … 0.8";"Нержавеющая сталь 316";PTFE;Полимер;NBR;17928.96;"0 шт"
EMCJ-32-80S2;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";31689.60;"0 шт"
EMCJ-32-80S1;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";34854.68;"0 шт"
EMCJ-32-80DS2;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";38511.67;"0 шт"
EMCJ-32-80DS1;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";38511.67;"0 шт"
EMCJ-32-80DCS2;"G1 1/4";"Седельный клапан";"Двустороннего действия нормально закрытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";41495.52;"0 шт"
EMCJ-32-80DCS1;"G1 1/4";"Седельный клапан";"Двустороннего действия нормально закрытый";32;80;23.1;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";41495.52;"0 шт"
EMCJ-32-63S2;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";17572.97;"0 шт"
EMCJ-32-63S1;"G1 1/4";"Седельный клапан";"Нормально закрытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";18925.74;"0 шт"
EMCJ-32-63DS2;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";47715.64;"0 шт"
EMCJ-32-63DS1;"G1 1/4";"Седельный клапан";"Двустороннего действия";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";47715.64;"0 шт"
EMCJ-32-63DCS2;"G1 1/4";"Седельный клапан";"Двустороннего действия нормально закрытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";32032.65;"0 шт"
EMCJ-32-63DCS1;"G1 1/4";"Седельный клапан";"Двустороннего действия нормально закрытый";32;63;23.1;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";32032.65;"0 шт"
EMCJ-40-63DS2;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";51068.42;"0 шт"
EMCJ-40-63DS1;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";51068.42;"0 шт"
EMCJ-40-63DCS2;"G1 1/2";"Седельный клапан";"Двустороннего действия нормально закрытый";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";33579.59;"0 шт"
EMCJ-40-63DCS1;"G1 1/2";"Седельный клапан";"Двустороннего действия нормально закрытый";40;63;32.9;G1/8;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";33579.59;"0 шт"
EMCJ-40-100S2;"G1 1/2";"Седельный клапан";"Нормально закрытый";40;100;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";41689.69;"0 шт"
EMCJ-40-100DS2;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;100;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";46913.04;"0 шт"
EMCJ-40-100DS1;"G1 1/2";"Седельный клапан";"Двустороннего действия";40;100;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";46913.04;"0 шт"
EMCJ-40-100DCS2;"G1 1/2";"Седельный клапан";"Двустороннего действия нормально закрытый";40;100;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";54595.96;"0 шт"
EMCJ-40-100DCS1;"G1 1/2";"Седельный клапан";"Двустороннего действия нормально закрытый";40;100;32.9;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";54595.96;"0 шт"
EMCJ-50-100S2;G2;"Седельный клапан";"Нормально закрытый";50;100;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";45586.17;"0 шт"
EMCJ-50-100DS2;G2;"Седельный клапан";"Двустороннего действия";50;100;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 304";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";59696.33;"0 шт"
EMCJ-50-100DS1;G2;"Седельный клапан";"Двустороннего действия";50;100;52.8;G1/4;"Вода/ нейтральный газ или жидкость/ этанол/ масло/ органический растворитель/ пар/ щелочной и слабокислый раствор";"-10 … +180";0…1.6;600;"Сжатый воздух";"-10 … +60";"0.3… 1.0";"Нержавеющая сталь 316";PTFE;"Нержавеющая сталь 304";"PTFE / FKM";59696.33;"0 шт"
