headers;"Код заказа";"Пневматическое присоединение, канал 1";"Пневматическое присоединение, канал 2";"Рабочее давление, МПа";"Рабочая среда";"Рабочая температура, °С";"Материал корпуса";"Материал уплотнений";Форма;price;stock
SPC14-03S1P;"Цанговый штуцер 14 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;699.04;"0 шт"
SPC14-02S1P;"Цанговый штуцер 14 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;680.91;"0 шт"
SPC12-04S1P;"Цанговый штуцер 12 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;624.60;"0 шт"
SPC12-03S1P;"Цанговый штуцер 12 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;609.71;"0 шт"
SPC12-02S1P;"Цанговый штуцер 12 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;591.59;"0 шт"
SPC08-04S1P;"Цанговый штуцер 8 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;570.88;"0 шт"
SPC08-03S1P;"Цанговый штуцер 8 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;490.62;"0 шт"
SPC06-04S1P;"Цанговый штуцер 6 мм";R1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;553.40;"0 шт"
SPC06-03S1P;"Цанговый штуцер 6 мм";R3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;428.48;"0 шт"
SPC04-02S1P;"Цанговый штуцер 4 мм";R1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;381.23;"0 шт"
SPC04-01S1P;"Цанговый штуцер 4 мм";R1/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;357.28;"0 шт"
SPC06-M6S1;"Цанговый штуцер 6 мм";M6;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;475.73;"0 шт"
SPC06-M5S1;"Цанговый штуцер 6 мм";M5;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;458.26;"0 шт"
SPC04-M6S1;"Цанговый штуцер 4 мм";M6;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;458.26;"0 шт"
SPC04-M5S1;"Цанговый штуцер 4 мм";M5;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Прямой;437.54;"0 шт"
SPE16-12S1;"Цанговый штуцер 16 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2137.24;"0 шт"
SPE14-12S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 12 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1739.82;"0 шт"
SPE12-10S1;"Цанговый штуцер 12 мм";"Цанговый штуцер 10 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1505.52;"0 шт"
SPE10-08S1;"Цанговый штуцер 10 мм";"Цанговый штуцер 8 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1345;"0 шт"
SPE08-06S1;"Цанговый штуцер 8 мм";"Цанговый штуцер 6 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1189.01;"0 шт"
SPE06-04S1;"Цанговый штуцер 6 мм";"Цанговый штуцер 4 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1067.97;"0 шт"
SPE16S1;"Цанговый штуцер 16 мм";"Цанговый штуцер 16 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2137.24;"0 шт"
SPE14S1;"Цанговый штуцер 14 мм";"Цанговый штуцер 14 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1739.82;"0 шт"
SPE04S1;"Цанговый штуцер 4 мм";"Цанговый штуцер 4 мм";"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;988.36;"0 шт"
SPB16-06S1G;"Цанговый штуцер 16 мм";G3/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2384.49;"0 шт"
SPB16-04S1G;"Цанговый штуцер 16 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2305.52;"0 шт"
SPB16-03S1G;"Цанговый штуцер 16 мм";G3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2264.10;"0 шт"
SPB16-02S1G;"Цанговый штуцер 16 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;2209.73;"0 шт"
SPB14-06S1G;"Цанговый штуцер 14 мм";G3/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1906.81;"0 шт"
SPB14-04S1G;"Цанговый штуцер 14 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1710.05;"0 шт"
SPB14-03S1G;"Цанговый штуцер 14 мм";G3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1671.21;"0 шт"
SPB14-02S1G;"Цанговый штуцер 14 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1757.94;"0 шт"
SPB12-04S1G;"Цанговый штуцер 12 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1671.21;"0 шт"
SPB12-03S1G;"Цанговый штуцер 12 мм";G3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1624.61;"0 шт"
SPB12-02S1G;"Цанговый штуцер 12 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1585.77;"0 шт"
SPB10-04S1G;"Цанговый штуцер 10 мм";G1/2;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1528.82;"0 шт"
SPB10-03S1G;"Цанговый штуцер 10 мм";G3/8;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1448.56;"0 шт"
SPB10-02S1G;"Цанговый штуцер 10 мм";G1/4;"-0,95 ... 1,6";"Сжатый воздух";"-20 ... 150";"Нержавеющая сталь SS316";FPM;Т-образный;1383.83;"0 шт"
