headers;"Код заказа";Присоединение;Конструкция;Функция;"Условный проход, мм";Cv;"Тип катушки";Напряжение;"Мощность катушки";"Степень защиты";"Рабочая среда";"Рабочее давление, МПа";"Рабочая температура, °С";"Материал корпуса";"Материал мембраны";price;stock
ZS08-100E9E;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"48 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+120;Латунь;EPDM;4555.38;"0 шт"
ZS08-100E9;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"48 В пост. тока";"13 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,6;-10…+80;Латунь;NBR;4555.38;"0 шт"
ZS08-025E9V;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"48 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;FPM;2537.24;"0 шт"
ZS08-025E9E;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"48 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;EPDM;2402.61;"0 шт"
ZS08-025E9;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"48 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;Латунь;NBR;2402.61;"0 шт"
ZS06-025E9V;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"48 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;FPM;2537.24;"0 шт"
ZS06-025E9E;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"48 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;Латунь;EPDM;2402.61;"0 шт"
ZS06-025E9;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"48 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;Латунь;NBR;2402.61;"0 шт"
ZS50E7V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;30265.64;"0 шт"
ZS50E7E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;28673.40;"0 шт"
ZS50E7;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;28673.40;"0 шт"
ZS40E7V;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;20388.53;"0 шт"
ZS40E7E;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;19113.44;"0 шт"
ZS40E7;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;19113.44;"0 шт"
ZS32-350E7V;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;18161.98;"0 шт"
ZS32-350E7E;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;17204.04;"0 шт"
ZS32-350E7;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;17204.04;"0 шт"
ZS25E7V;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;8664.16;"0 шт"
ZS25E7E;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;8602.02;"0 шт"
ZS25E7;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;8602.02;"0 шт"
ZS20E7V;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;6116.56;"0 шт"
ZS20E7E;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+130;Латунь;EPDM;5864.13;"0 шт"
ZS20E7;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;5864.13;"0 шт"
ZS15-160E7V;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;5543.09;"0 шт"
ZS15-160E7;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;5286.78;"0 шт"
ZS15-100E7V;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;4626.58;"0 шт"
ZS15-100E7E;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+130;Латунь;EPDM;4406.51;"0 шт"
ZS15-100E7;G1/2;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;4142.43;"0 шт"
ZS10-160E7V;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;5543.09;"0 шт"
ZS10-160E7E;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;5286.78;"0 шт"
ZS10-160E7;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;5286.78;"0 шт"
ZS10E7V;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;4538.55;"0 шт"
ZS10E7E;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;EPDM;4142.43;"0 шт"
ZS10E7;G3/8;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;4142.43;"0 шт"
ZS10-040E7V;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;Латунь;FPM;3764.44;"0 шт"
ZS10-040E7E;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;Латунь;EPDM;3764.44;"0 шт"
ZS10-040E7;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+80;Латунь;NBR;3764.44;"0 шт"
ZS08-100E7V;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;FPM;4555.38;"0 шт"
ZS08-100E7E;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+120;Латунь;EPDM;4555.38;"0 шт"
ZS08-100E7;G1/4;"Мембранный клапан";"Нормально закрытый";10;1.8;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…2,0;-10…+80;Латунь;NBR;4555.38;"0 шт"
ZS08-025E7V;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;Латунь;FPM;2537.24;"0 шт"
ZS08-025E7E;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;Латунь;EPDM;2402.61;"0 шт"
ZS08-025E7;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;Латунь;NBR;2402.61;"0 шт"
ZS06-025E7V;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;Латунь;FPM;2537.24;"0 шт"
ZS06-025E7E;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;Латунь;EPDM;2402.61;"0 шт"
ZS06-025E7;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"24 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;Латунь;NBR;2402.61;"0 шт"
ZS50E6V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;30265.64;"0 шт"
ZS50E6E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;28673.40;"0 шт"
ZS50E6;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;28673.40;"0 шт"
ZS40E6V;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;20388.53;"0 шт"
ZS40E6E;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;19113.44;"0 шт"
ZS40E6;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;19113.44;"0 шт"
ZS32-350E6V;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;18161.98;"0 шт"
ZS32-350E6E;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;EPDM;17204.04;"0 шт"
ZS32-350E6;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;Латунь;NBR;17204.04;"0 шт"
ZS25E6V;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"36 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;Латунь;FPM;8664.16;"0 шт"
ZS25E6E;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;EPDM;8602.02;"0 шт"
ZS25E5S2;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;"Нержавеющая сталь SS304";NBR;9750.25;"0 шт"
ZS20E5S2V;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";FPM;7008.48;"0 шт"
ZS20E5S2E;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+130;"Нержавеющая сталь SS304";EPDM;6690.03;"0 шт"
ZS20E5S2;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;"Нержавеющая сталь SS304";NBR;6690.03;"0 шт"
ZS15-160E5S2V;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";FPM;6690.03;"0 шт"
ZS15-160E5S2E;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+130;"Нержавеющая сталь SS304";EPDM;6372.87;"0 шт"
ZS15-160E5S2;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;"Нержавеющая сталь SS304";NBR;6372.87;"0 шт"
ZS10-160E5S2V;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";FPM;6690.03;"0 шт"
ZS10-160E5S2E;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;"Нержавеющая сталь SS304";EPDM;6372.87;"0 шт"
ZS10-160E5S2;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+80;"Нержавеющая сталь SS304";NBR;6372.87;"0 шт"
ZS10-040E5S2V;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;"Нержавеющая сталь SS304";FPM;5669.95;"0 шт"
ZS10-040E5S2E;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;"Нержавеющая сталь SS304";EPDM;4805.22;"0 шт"
ZS10-040E5S2;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"12 В пост. тока";"20 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;"Нержавеющая сталь SS304";NBR;4805.22;"0 шт"
ZS08-025E5S2V;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"12 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;"Нержавеющая сталь SS304";FPM;3312.65;"0 шт"
ZS08-025E5S2E;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"12 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;"Нержавеющая сталь SS304";EPDM;3312.65;"0 шт"
ZS08-025E5S2;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"12 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;"Нержавеющая сталь SS304";NBR;3312.65;"0 шт"
ZS06-025E5S2V;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"12 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;"Нержавеющая сталь SS304";FPM;3312.65;"0 шт"
ZS06-025E5S2E;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"12 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+120;"Нержавеющая сталь SS304";EPDM;3312.65;"0 шт"
ZS06-025E5S2;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"12 В пост. тока";"8,5 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,5;-10…+80;"Нержавеющая сталь SS304";NBR;3312.65;"0 шт"
ZS50E1S2V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;30369.20;"0 шт"
ZS50E1S2E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;28854.63;"0 шт"
ZS50E1S2;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;28854.63;"0 шт"
ZS40E1S2V;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;21346.47;"0 шт"
ZS40E1S2E;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;19754.22;"0 шт"
ZS40E1S2;"G1 1/2";"Мембранный клапан";"Нормально закрытый";40;29;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;19754.22;"0 шт"
ZS32-350E1S2V;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;18479.13;"0 шт"
ZS32-350E1S2E;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;17527.67;"0 шт"
ZS32-350E1S2;"G1 1/4";"Мембранный клапан";"Нормально закрытый";35;24;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;17527.67;"0 шт"
ZS25E1S2V;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;10068.70;"0 шт"
ZS25E1S2E;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;9750.25;"0 шт"
ZS25E1S2;G1;"Мембранный клапан";"Нормально закрытый";25;12;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;9750.25;"0 шт"
ZS20E1S2V;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;7008.48;"0 шт"
ZS20E1S2E;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+130;"Нержавеющая сталь SS304";EPDM;6690.03;"0 шт"
ZS20E1S2;G3/4;"Мембранный клапан";"Нормально закрытый";20;7.6;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;6690.03;"0 шт"
ZS15-160E1S2V;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;6690.03;"0 шт"
ZS15-160E1S2E;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+130;"Нержавеющая сталь SS304";EPDM;6372.87;"0 шт"
ZS15-160E1S2;G1/2;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;6372.87;"0 шт"
ZS10-160E1S2V;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";FPM;6690.03;"0 шт"
ZS10-160E1S2E;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+120;"Нержавеющая сталь SS304";EPDM;6372.87;"0 шт"
ZS10-160E1S2;G3/8;"Мембранный клапан";"Нормально закрытый";16;4.8;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…1,0;-10…+80;"Нержавеющая сталь SS304";NBR;6372.87;"0 шт"
ZS10-040E1S2V;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;"Нержавеющая сталь SS304";FPM;5669.95;"0 шт"
ZS10-040E1S2E;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+120;"Нержавеющая сталь SS304";EPDM;4805.22;"0 шт"
ZS10-040E1S2;G3/8;"Мембранный клапан";"Нормально закрытый";4;0.6;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,8;-10…+80;"Нержавеющая сталь SS304";NBR;4805.22;"0 шт"
ZS08-025E1S2V;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";FPM;3312.65;"0 шт"
ZS08-025E1S2E;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";EPDM;3312.65;"0 шт"
ZS08-025E1S2;G1/4;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;"Нержавеющая сталь SS304";NBR;3312.65;"0 шт"
ZS06-025E1S2V;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";FPM;3312.65;"0 шт"
ZS06-025E1S2E;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+120;"Нержавеющая сталь SS304";EPDM;3312.65;"0 шт"
ZS06-025E1S2;G1/8;"Мембранный клапан";"Нормально закрытый";2.5;0.23;Стандартная;"110 В перем. тока";-;IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,7;-10…+80;"Нержавеющая сталь SS304";NBR;3312.65;"0 шт"
ZS50E10V;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"36 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;FPM;30265.64;"0 шт"
ZS50E10E;G2;"Мембранный клапан";"Нормально закрытый";50;48;Стандартная;"36 В пост. тока";"40 Вт";IP65;"Воздух, вода, горячая вода, масло (≤20сСт)";0…0,6;-10…+120;Латунь;EPDM;28673.40;"0 шт"
