headers;"Код заказа";"Исполнение прибора";"Выходной сигнал";"Расход, л/мин";"Тип резьбы";"Электрическое подключение";"Дополнительный температурный сенсор";price;stock
SMT-FTM520-400A-GK-M-T-PA1;FTM520;"1xPNP+аналоговый (4-20мА)";150-400;"Резьба G";"разъем М8 4pin с кабелем 2м";"С сенсором";55864.58;"0 шт"
SMT-FTM100-DN40-C-304-T-DC-RS;FTM-100;FTM-100;DN40;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";236040.95;"0 шт"
SMT-FTM100-DN40-C-304-T-DC-HT;FTM-100;FTM-100;DN40;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";240701.19;"0 шт"
SMT-FTM100-DN32-C-304-T-AC-RS;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";231380.72;"0 шт"
SMT-FTM100-DN32-C-304-T-AC-HT;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";236040.95;"0 шт"
SMT-FTM100-DN32-C-304-T-DC-RS;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";226720.48;"0 шт"
SMT-FTM100-DN32-C-304-T-DC-HT;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";231380.72;"0 шт"
SMT-FTM100-DN25-C-304-T-AC-RS;FTM-100;FTM-100;DN25;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";217400.01;"0 шт"
SMT-FTM100-DN25-C-304-T-AC-HT;FTM-100;FTM-100;DN25;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";226720.48;"0 шт"
SMT-FTM100-DN25-C-304-T-DC-RS;FTM-100;FTM-100;DN25;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";217400.01;"0 шт"
SMT-FTM100-DN25-C-304-T-DC-HT;FTM-100;FTM-100;DN25;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";226720.48;"0 шт"
headers;"Код заказа";Тип;"Исполнение прибора";Диаметр;Исполнение;Материал;"Материал фланца";"Способ монтажа";Антенна;Электропитание;"Материал уплотнения";"Выходной сигнал";"Выход и питание";"Тип резьбы";"Электрическое подключение";price;stock
SMT-FTM100-DN15-C-304-T-AC-RS;FTM-100;FTM-100;DN15;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";10;Один;208079.54;"0 шт"
SMT-FTM100-DN15-C-304-T-AC-HT;FTM-100;FTM-100;DN15;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";10;Один;217400.01;"0 шт"
SMT-FTM100-DN15-C-304-T-DC-RS;FTM-100;FTM-100;DN15;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";10;Один;208079.54;"0 шт"
SMT-FTM100-DN15-C-304-T-DC-HT;FTM-100;FTM-100;DN15;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";10;Один;217400.01;"0 шт"
SMT-FTM100-DN10-C-304-T-AC-RS;FTM-100;FTM-100;DN10;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";10;Один;198759.07;"0 шт"
headers;"Код заказа";Тип;"Исполнение прибора";Диаметр;Исполнение;Материал;"Материал фланца";"Способ монтажа";Антенна;Электропитание;"Материал уплотнения";"Выходной сигнал";"Выход и питание";price;stock
SMT-FTM100-DN10-C-304-T-AC-HT;FTM-100;FTM-100;DN10;Компактное;SS304;SS304;Резьбовой;Резьбовой;"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";208079.54;"0 шт"
SMT-FTM100-DN10-C-304-T-DC-RS;FTM-100;FTM-100;DN10;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";198759.07;"0 шт"
SMT-FTM100-DN10-C-304-T-DC-HT;FTM-100;FTM-100;DN10;Компактное;SS304;SS304;Резьбовой;Резьбовой;"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";208079.54;"0 шт"
SMT-FTM100-DN300-R-304-I-DC-RS;FTM-100;FTM-100;DN300;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";200390.15;"0 шт"
SMT-FTM100-DN300-R-304-I-DC-HT;FTM-100;FTM-100;DN300;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";207380.50;"0 шт"
SMT-FTM100-DN250-R-304-I-AC-RS;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";195729.91;"0 шт"
SMT-FTM100-DN250-R-304-I-AC-HT;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";200390.15;"0 шт"
SMT-FTM100-DN250-R-304-I-DC-RS;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";200344.84;"0 шт"
SMT-FTM100-DN250-R-304-I-DC-HT;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";200390.15;"0 шт"
SMT-FTM100-DN200-R-304-I-AC-RS;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";191069.68;"0 шт"
SMT-FTM100-DN200-R-304-I-AC-HT;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";195729.91;"0 шт"
SMT-FTM100-DN200-R-304-I-DC-RS;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";191069.68;"0 шт"
SMT-FTM100-DN200-R-304-I-DC-HT;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";195729.91;"0 шт"
SMT-FTM100-DN150-R-304-I-AC-RS;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";186409.44;"0 шт"
SMT-FTM100-DN150-R-304-I-AC-HT;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";191069.68;"0 шт"
SMT-FTM100-DN150-R-304-I-DC-RS;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";186409.44;"0 шт"
SMT-FTM100-DN150-R-304-I-DC-HT;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";191069.68;"0 шт"
SMT-FTM100-DN100-R-304-I-AC-RS;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";179419.09;"0 шт"
SMT-FTM100-DN100-R-304-I-AC-HT;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";186409.44;"0 шт"
SMT-FTM100-DN100-R-304-I-DC-RS;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";180726.54;"0 шт"
SMT-FTM100-DN100-R-304-I-DC-HT;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";186409.44;"0 шт"
SMT-FTM100-DN50-R-304-I-AC-RS;FTM-100;FTM-100;DN50;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";167768.50;"0 шт"
SMT-FTM100-DN50-R-304-I-AC-HT;FTM-100;FTM-100;DN50;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";177088.97;"0 шт"
headers;"Код заказа";"Исполнение прибора";Диаметр;Исполнение;Материал;"Способ монтажа";Электропитание;"Выходной сигнал";price;stock
SMT-FTM100-DN50-R-304-I-DC-RS;FTM-100;DN50;Раздельное;SS304;"Погружная версия";"24 В пост. тока";"4-20мА, pulse, RS485";167632.57;"0 шт"
headers;"Код заказа";Тип;"Исполнение прибора";Диаметр;Исполнение;Материал;"Материал фланца";"Способ монтажа";Антенна;Электропитание;"Материал уплотнения";"Выходной сигнал";"Выход и питание";price;stock
SMT-FTM100-DN50-R-304-I-DC-HT;FTM-100;FTM-100;DN50;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";177088.97;"0 шт"
SMT-FTM100-DN32-R-304-I-AC-RS;FTM-100;FTM-100;DN32;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";191069.68;"0 шт"
SMT-FTM100-DN32-R-304-I-AC-HT;FTM-100;FTM-100;DN32;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";195729.91;"0 шт"
SMT-FTM100-DN32-R-304-I-DC-RS;FTM-100;FTM-100;DN32;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";191069.68;"0 шт"
SMT-FTM100-DN32-R-304-I-DC-HT;FTM-100;FTM-100;DN32;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";195729.91;"0 шт"
SMT-FTM100-DN300-C-304-I-DC-RS;FTM-100;FTM-100;DN300;Раздельное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";184079.32;"0 шт"
SMT-FTM100-DN250-C-304-I-AC-RS;FTM-100;FTM-100;DN250;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";179419.09;"0 шт"
SMT-FTM100-DN250-C-304-I-AC-HT;FTM-100;FTM-100;DN250;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";184079.32;"0 шт"
SMT-FTM100-DN250-C-304-I-DC-RS;FTM-100;FTM-100;DN250;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";179419.09;"0 шт"
SMT-FTM100-DN250-C-304-I-DC-HT;FTM-100;FTM-100;DN250;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";184079.32;"0 шт"
SMT-FTM100-DN200-C-304-I-AC-RS;FTM-100;FTM-100;DN200;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";174758.85;"0 шт"
SMT-FTM100-DN200-C-304-I-DC-RS;FTM-100;FTM-100;DN200;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";174758.85;"0 шт"
SMT-FTM100-DN200-C-304-I-DC-HT;FTM-100;FTM-100;DN200;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";179419.09;"0 шт"
SMT-FTM100-DN150-C-304-I-AC-RS;FTM-100;FTM-100;DN150;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";170098.61;"0 шт"
SMT-FTM100-DN150-C-304-I-AC-HT;FTM-100;FTM-100;DN150;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";174758.85;"0 шт"
SMT-FTM100-DN150-C-304-I-DC-RS;FTM-100;FTM-100;DN150;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";170098.61;"0 шт"
SMT-FTM100-DN150-C-304-I-DC-HT;FTM-100;FTM-100;DN150;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";174758.85;"0 шт"
SMT-FTM100-DN100-C-304-I-AC-RS;FTM-100;FTM-100;DN100;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";163108.26;"0 шт"
SMT-FTM100-DN100-C-304-I-AC-HT;FTM-100;FTM-100;DN100;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";170098.61;"0 шт"
SMT-FTM100-DN100-C-304-I-DC-RS;FTM-100;FTM-100;DN100;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";180681.23;"0 шт"
SMT-FTM100-DN100-C-304-I-DC-HT;FTM-100;FTM-100;DN100;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";170098.61;"0 шт"
SMT-FTM100-DN50-C-304-I-AC-RS;FTM-100;FTM-100;DN50;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";151457.67;"0 шт"
SMT-FTM100-DN50-C-304-I-AC-HT;FTM-100;FTM-100;DN50;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";160778.14;"0 шт"
headers;"Код заказа";"Исполнение прибора";Диаметр;Исполнение;Материал;"Способ монтажа";Электропитание;"Выходной сигнал";price;stock
SMT-FTM100-DN50-C-304-I-DC-RS;FTM-100;DN50;Компактное;SS304;"Погружная версия";"24 В пост. тока";"4-20мА, pulse, RS485";167587.26;"0 шт"
headers;"Код заказа";Тип;"Исполнение прибора";Диаметр;Исполнение;Материал;"Материал фланца";"Способ монтажа";Антенна;Электропитание;"Материал уплотнения";"Выходной сигнал";"Выход и питание";price;stock
SMT-FTM100-DN50-C-304-I-DC-HT;FTM-100;FTM-100;DN50;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";160778.14;"0 шт"
SMT-FTM100-DN32-C-304-I-AC-RS;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";139807.08;"0 шт"
SMT-FTM100-DN32-C-304-I-AC-HT;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";150059.60;"0 шт"
SMT-FTM100-DN32-C-304-I-DC-RS;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";161062.93;"0 шт"
SMT-FTM100-DN32-C-304-I-DC-HT;FTM-100;FTM-100;DN32;Компактное;SS304;SS304;"Погружная версия";"Погружная версия";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";150059.60;"0 шт"
SMT-FTM100-DN300-R-304-PN10-DC-RS;FTM-100;FTM-100;DN300;Компактное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";324818.45;"0 шт"
SMT-FTM100-DN300-R-304-PN10-DC-HT;FTM-100;FTM-100;DN300;Раздельное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";329478.69;"0 шт"
SMT-FTM100-DN250-R-304-PN10-AC-RS;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";307342.56;"0 шт"
SMT-FTM100-DN250-R-304-PN10-AC-HT;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";316663.04;"0 шт"
SMT-FTM100-DN250-R-304-PN10-DC-RS;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";307342.56;"0 шт"
SMT-FTM100-DN250-R-304-PN10-DC-HT;FTM-100;FTM-100;DN250;Раздельное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";316663.04;"0 шт"
SMT-FTM100-DN200-R-304-PN10-AC-RS;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Фланцевый, PN10";"Фланцевый, PN10";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";298022.09;"0 шт"
SMT-FTM100-DN100-C-304-PN16-DC-RS;FTM-100;FTM-100;DN100;Компактное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";254681.90;"0 шт"
SMT-FTM100-DN100-C-304-PN16-DC-HT;FTM-100;FTM-100;DN100;Компактное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";259342.13;"0 шт"
SMT-FTM100-DN80-C-304-PN16-AC-RS;FTM-100;FTM-100;DN80;Компактное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";250021.66;"0 шт"
SMT-FTM100-DN80-C-304-PN16-AC-HT;FTM-100;FTM-100;DN80;Компактное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";254681.90;"0 шт"
SMT-FTM100-DN80-C-304-PN16-DC-RS;FTM-100;FTM-100;DN80;Компактное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";250021.66;"0 шт"
SMT-FTM100-DN200-R-304-PN16-DC-RS;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";298022.09;"0 шт"
SMT-FTM100-DN200-R-304-PN16-DC-HT;FTM-100;FTM-100;DN200;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";307342.56;"0 шт"
SMT-FTM100-DN150-R-304-PN16-AC-RS;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";272623.81;"0 шт"
SMT-FTM100-DN150-R-304-PN16-AC-HT;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";286604.51;"0 шт"
SMT-FTM100-DN150-R-304-PN16-DC-RS;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";272623.81;"0 шт"
SMT-FTM100-DN150-R-304-PN16-DC-HT;FTM-100;FTM-100;DN150;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";286604.51;"0 шт"
SMT-FTM100-DN125-R-304-PN16-AC-RS;FTM-100;FTM-100;DN125;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";261672.25;"0 шт"
SMT-FTM100-DN125-R-304-PN16-AC-HT;FTM-100;FTM-100;DN125;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";270992.72;"0 шт"
SMT-FTM100-DN125-R-304-PN16-DC-RS;FTM-100;FTM-100;DN125;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";261672.25;"0 шт"
SMT-FTM100-DN125-R-304-PN16-DC-HT;FTM-100;FTM-100;DN125;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";270992.72;"0 шт"
SMT-FTM100-DN100-R-304-PN16-AC-RS;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";257012.02;"0 шт"
SMT-FTM100-DN100-R-304-PN16-AC-HT;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";266332.49;"0 шт"
SMT-FTM100-DN100-R-304-PN16-DC-RS;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";257012.02;"0 шт"
SMT-FTM100-DN100-R-304-PN16-DC-HT;FTM-100;FTM-100;DN100;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";266332.49;"0 шт"
SMT-FTM100-DN80-R-304-PN16-AC-RS;FTM-100;FTM-100;DN80;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";252351.78;"0 шт"
SMT-FTM100-DN80-R-304-PN16-AC-HT;FTM-100;FTM-100;DN80;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"220 В перем. тока";"220 В перем. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";257012.02;"0 шт"
SMT-FTM100-DN80-R-304-PN16-DC-RS;FTM-100;FTM-100;DN80;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";252351.78;"0 шт"
SMT-FTM100-DN80-R-304-PN16-DC-HT;FTM-100;FTM-100;DN80;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, HART";"4-20мА, pulse, HART";257012.02;"0 шт"
SMT-FTM100-DN65-R-304-PN16-DC-RS;FTM-100;FTM-100;DN65;Раздельное;SS304;SS304;"Фланцевый, PN16";"Фланцевый, PN16";"24 В пост. тока";"24 В пост. тока";"4-20мА, pulse, RS485";"4-20мА, pulse, RS485";247691.54;"0 шт"
