headers;"Код заказа";Типоразмер;"Класс точности";"Тела качения";"Крепление направляющей";"Масса одного метра, кг/м";Материал;price;stock
RW45CCZAP;45;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";15081.04;"0 шт"
RW45CCZAH;45;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";13715.33;"0 шт"
RW45CCZ0P;45;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";15081.04;"0 шт"
RW45CCZ0H;45;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";13715.33;"0 шт"
RW35CCZBP;35;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";11422.76;"0 шт"
RW35CCZBH;35;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";10384.56;"0 шт"
RW35CCZAP;35;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";11422.76;"0 шт"
RW35CCZAH;35;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";10384.56;"0 шт"
RW35CCZ0P;35;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";11422.76;"0 шт"
RW35CCZ0H;35;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";10384.56;"0 шт"
RW30CCZBP;30;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";9025.32;"0 шт"
RW30CCZBH;30;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";8204.60;"0 шт"
RW30CCZAH;30;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";8204.60;"0 шт"
RW30CCZ0H;30;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";8204.60;"0 шт"
RW25CCZBP;25;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";7697.16;"0 шт"
RH65CAZ0H;65;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";213;411.6;16.2;11.59;11.59;8.89;"Углеродистая сталь";30971.15;"0 шт"
RH55CAZBP;55;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";147.64;255.03;8.2;5.6;5.6;4.92;"Углеродистая сталь";25236.47;"0 шт"
RW25CCZBH;25;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";6998.12;"0 шт"
RW25CCZ0P;25;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";7697.16;"0 шт"
RH65CAZBP;65;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";213;411.6;16.2;11.59;11.59;8.89;"Углеродистая сталь";34071.50;"0 шт"
RH65CAZ0P;65;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";213;411.6;16.2;11.59;11.59;8.89;"Углеродистая сталь";34071.50;"0 шт"
RH65CAZAH;65;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";213;411.6;16.2;11.59;11.59;8.89;"Углеродистая сталь";30971.15;"0 шт"
RH45CAZ0P;45;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";14640.91;"0 шт"
RW25CCZAH;25;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";6998.12;"0 шт"
RH55CAZ0H;55;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";147.64;255.03;8.2;5.6;5.6;4.92;"Углеродистая сталь";22945.19;"0 шт"
RH45CAZ0H;45;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";13307.56;"0 шт"
RH65CAZAP;65;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";213;411.6;16.2;11.59;11.59;8.89;"Углеродистая сталь";34071.50;"0 шт"
RH45CAZAH;45;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";13307.56;"0 шт"
RH55CAZ0P;55;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";147.64;255.03;8.2;5.6;5.6;4.92;"Углеродистая сталь";25236.47;"0 шт"
RH55CAZBH;55;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";147.64;255.03;8.2;5.6;5.6;4.92;"Углеродистая сталь";22945.19;"0 шт"
RH45CAZBH;45;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";13307.56;"0 шт"
RH55CAZAP;55;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";147.64;255.03;8.2;5.6;5.6;4.92;"Углеродистая сталь";25236.47;"0 шт"
RH45CAZAP;45;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";14640.91;"0 шт"
RW25CCZAP;25;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";7697.16;"0 шт"
RW25CCZ0H;25;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";6998.12;"0 шт"
RW30CCZ0P;30;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";9025.32;"0 шт"
RH65CAZBH;65;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";213;411.6;16.2;11.59;11.59;8.89;"Углеродистая сталь";30971.15;"0 шт"
RW30CCZAP;30;"P - Высокий";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";9025.32;"0 шт"
RH55CAZAH;55;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";147.64;255.03;8.2;5.6;5.6;4.92;"Углеродистая сталь";22945.19;"0 шт"
RH45CAZBP;45;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";95.63;178.72;4.75;3.55;3.55;3.2;"Углеродистая сталь";14640.91;"0 шт"
RH35CAZAP;35;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";10563.20;"0 шт"
RH30CAZBP;30;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";8520.46;"0 шт"
RH30CAZ0P;30;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";8520.46;"0 шт"
RH25CAZ0P;25;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";7222.07;"0 шт"
RH30CAZ0H;30;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";7746.35;"0 шт"
RH30CAZBH;30;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";7746.35;"0 шт"
RH30CAZAP;30;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";8520.46;"0 шт"
RH35CAZBP;35;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";10563.20;"0 шт"
RH30CAZAH;30;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";48.62;81.29;1.8;1.55;1.55;0.92;"Углеродистая сталь";7746.35;"0 шт"
RH25CAZAP;25;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";7222.07;"0 шт"
RH35CAZ0H;35;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";9602.68;"0 шт"
RH35CAZ0P;35;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";10563.20;"0 шт"
RH25CAZBH;25;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";6565.75;"0 шт"
RH25CAZAH;25;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";6565.75;"0 шт"
RH25CAZBP;25;"P - Высокий";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";7222.07;"0 шт"
RH35CAZBH;35;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZB - Высокий";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";9602.68;"0 шт"
RH25CAZ0H;25;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"Z0 - Легкий";"Торц. и ниж. уплотнения";33.35;61.37;0.89;0.8;0.8;0.64;"Углеродистая сталь";6565.75;"0 шт"
RH35CAZAH;35;"H - Повышенный";"H - Квадратная";"A - Сверху";Да;"ZA - Средний";"Торц. и ниж. уплотнения";55.14;95.64;2.01;1.22;1.22;1.6;"Углеродистая сталь";9602.68;"0 шт"
HL35HAZAC;35;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";6356.04;"0 шт"
HL45HAZ0H;45;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";10098.47;"0 шт"
HL35HAZBC;35;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";6356.04;"0 шт"
HL30HAZBP;30;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";5480.96;"0 шт"
HL45HAZBH;45;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";10098.47;"0 шт"
HL45HAZAP;45;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";11016.28;"0 шт"
HL45HAZ0P;45;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";11016.28;"0 шт"
HL35HAZBH;35;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";6991.65;"0 шт"
HL45HAZ0C;45;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";9180.66;"0 шт"
HL45HAZAC;45;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";9180.66;"0 шт"
HL30HAZBH;30;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";5023.99;"0 шт"
HL35HAZAP;35;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";7627.25;"0 шт"
HL35HAZ0H;35;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";6991.65;"0 шт"
HL35HAZAH;35;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";6991.65;"0 шт"
HL35HAZ0C;35;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";6356.04;"0 шт"
HL35HAZBP;35;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";7627.25;"0 шт"
HL35HAZ0P;35;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";58.9;89.62;1.34;1.3;1.3;1.96;"Углеродистая сталь";7627.25;"0 шт"
HL30HAZBC;30;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";4567.03;"0 шт"
HL45HAZAH;45;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";10098.47;"0 шт"
HL45HAZBC;45;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";9180.66;"0 шт"
HL45HAZBP;45;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";92.45;130.52;2.52;2.51;2.51;3.65;"Углеродистая сталь";11016.28;"0 шт"
HL30HAZ0P;30;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";5480.96;"0 шт"
HL30HAZAC;30;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";4567.03;"0 шт"
HL30HAZ0H;30;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";5023.99;"0 шт"
HL30HAZAP;30;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";5480.96;"0 шт"
HL30HAZ0C;30;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";4567.03;"0 шт"
HL30HAZAH;30;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";42.72;66.1;0.8;0.9;0.9;1.2;"Углеродистая сталь";5023.99;"0 шт"
HL25HAZBH;25;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";3729.48;"0 шт"
HL45CAZBH;45;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";7457.67;"0 шт"
HL45CAZBC;45;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";6779.35;"0 шт"
HL45CAZAH;45;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";7457.67;"0 шт"
HL25HAZBC;25;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";3390.32;"0 шт"
HL25HAZ0H;25;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";3729.48;"0 шт"
HL45CAZ0H;45;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";7457.67;"0 шт"
HL45CAZBP;45;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";8136;"0 шт"
HL25HAZBP;25;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";4068.64;"0 шт"
headers;"Код заказа";Типоразмер;"Класс точности";"Тела качения";"Крепление направляющей";"Масса одного метра, кг/м";Материал;price;stock
RR30R4000H;30;"H - Повышенный";"R - Ролики";"R - Сверху";4.47;"Углеродистая сталь";55301.47;"0 шт"
headers;"Код заказа";Типоразмер;"Класс точности";"Тип каретки";"Монтаж на каретку";"Сепаратор тел качения";Преднатяг;"Защита каретки";"Динамическая грузоподъемность, кН";"Статическая грузоподъемность, кН";"Статический момент MR, кНм";"Статический момент MP, кНм";"Статический момент MY, кНм";"Масса одной штуки, кг/шт.";Материал;price;stock
RW30HCZAH;30;"H - Повышенный";"W - Фланцевая";"C - Сверху и Снизу";Да;"ZA - Средний";"Торц. и ниж. уплотнения";61.45;109.98;2.05;1.92;1.92;1.21;"Углеродистая сталь";10233.10;"0 шт"
HL25HAZAC;25;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";3390.32;"0 шт"
HL45CAZAC;45;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";6779.35;"0 шт"
HL25HAZAH;25;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";3729.48;"0 шт"
HL25HAZ0P;25;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";4068.64;"0 шт"
HL25HAZ0C;25;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";3390.32;"0 шт"
HL45CAZAP;45;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";8136;"0 шт"
HL45CAZ0P;45;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";8136;"0 шт"
HL45CAZ0C;45;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";75.26;100.2;1.8;1.35;1.35;2.75;"Углеродистая сталь";6779.35;"0 шт"
HL25HAZAP;25;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";30.73;48.56;0.55;0.56;0.56;0.71;"Углеродистая сталь";4068.64;"0 шт"
HL30CAZAP;30;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";34.93;49.58;0.58;0.5;0.5;0.9;"Углеродистая сталь";4011.69;"0 шт"
HL25CAZBP;25;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";25.11;36.42;0.41;0.32;0.32;0.53;"Углеродистая сталь";3333.36;"0 шт"
HL25CAZBH;25;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";25.11;36.42;0.41;0.32;0.32;0.53;"Углеродистая сталь";3056.34;"0 шт"
HL35CAZAC;35;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZA - Средний";"Торц. и ниж. уплотнения";48.5;57.6;1.08;0.78;0.78;1.5;"Углеродистая сталь";4802.63;"0 шт"
HL25CAZ0H;25;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";25.11;36.42;0.41;0.32;0.32;0.53;"Углеродистая сталь";3056.34;"0 шт"
HL15CAZBC;15;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";10.59;16.19;0.11;0.09;0.09;0.2;"Углеродистая сталь";1954.71;"0 шт"
HL15CAZ0P;15;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";10.59;16.19;0.11;0.09;0.09;0.2;"Углеродистая сталь";2344.36;"0 шт"
HL25CAZ0P;25;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";25.11;36.42;0.41;0.32;0.32;0.53;"Углеродистая сталь";3333.36;"0 шт"
HL15CAZ0H;15;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";10.59;16.19;0.11;0.09;0.09;0.2;"Углеродистая сталь";2150.18;"0 шт"
HL35CAZBC;35;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"ZB - Высокий";"Торц. и ниж. уплотнения";48.5;57.6;1.08;0.78;0.78;1.5;"Углеродистая сталь";4802.63;"0 шт"
HL35CAZ0H;35;"H - Повышенный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";48.5;57.6;1.08;0.78;0.78;1.5;"Углеродистая сталь";5282.90;"0 шт"
HL30CAZ0P;30;"P - Высокий";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";34.93;49.58;0.58;0.5;0.5;0.9;"Углеродистая сталь";4011.69;"0 шт"
HL35CAZ0C;35;"C - Стандартный";"L - Квадратная низкая";"A - Сверху";Нет;"Z0 - Легкий";"Торц. и ниж. уплотнения";48.5;57.6;1.08;0.78;0.78;1.5;"Углеродистая сталь";4802.63;"0 шт"
